Index	Time		I(Vdd)		V(VDD)		I(M1)		
0	0.000010		-1.5039988203475277E-8	0.1503998802771651	1.5039988203475277E-8	
1	0.000020		-2.984278680852828E-8	0.2984278645978257	2.984278680852828E-8	
2	0.000030		-2.1832594377210504E-6	0.4417494632216135	2.1832594377210504E-6	
3	0.000040		-1.3887502330681323E-5	0.5781044089220584	1.3887502330681323E-5	
4	0.000050		-3.953072280230764E-5	0.7053423027509678	3.953072280230764E-5	
5	0.000060		-8.134638705717506E-5	0.8214565271144263	8.134638705717506E-5	
6	0.000070		-1.3916736454876424E-4	0.9246158913309469	1.3916736454876424E-4	
7	0.000080		-2.1056329856917368E-4	1.0131935106024181	2.1056329856917368E-4	
8	0.000090		-2.9129636353457367E-4	1.0857924629592235	2.9129636353457367E-4	
9	0.000100		-3.7597536463967974E-4	1.141267819554184	3.7597536463967974E-4	
10	0.000110		-4.5876949071941496E-4	1.1787447008744263	4.5876949071941496E-4	
11	0.000120		-5.340592453694597E-4	1.197632074113926	5.340592453694597E-4	
12	0.000130		-5.96941540362891E-4	1.197632074113926	5.96941540362891E-4	
13	0.000140		-6.435530672037997E-4	1.1787447008744265	6.435530672037997E-4	
14	0.000150		-6.712173193979965E-4	1.1412678195541843	6.712173193979965E-4	
15	0.000160		-6.784481117009685E-4	1.0857924629592233	6.784481117009685E-4	
16	0.000170		-6.648544422832975E-4	1.0131935106024181	6.648544422832975E-4	
17	0.000180		-6.309909249313071E-4	0.924615891330947	6.309909249313071E-4	
18	0.000190		-5.781896746242054E-4	0.8214565271144266	5.781896746242054E-4	
19	0.000200		-5.083982429356287E-4	0.7053423027509679	5.083982429356287E-4	
20	0.000210		-4.240374214604568E-4	0.5781044089220587	4.240374214604568E-4	
21	0.000220		-3.278842833248852E-4	0.44174946322161374	3.278842833248852E-4	
22	0.000230		-2.2298019557909872E-4	0.2984278645978258	2.2298019557909872E-4	
23	0.000240		-1.1256035834454092E-4	0.15039988027716544	1.1256035834454092E-4	
24	0.000250		-1.0998414278268526E-19	1.4695761589768238E-16	1.0998414278268526E-19	
25	0.000260		1.1256035834453993E-4	-0.1503998802771641	-1.1256035834453993E-4	
26	0.000270		2.233366427752023E-4	-0.2984278645978255	-2.233366427752023E-4	
27	0.000280		3.256889761326335E-4	-0.44174946322161296	-3.256889761326335E-4	
28	0.000290		4.1378625078191815E-4	-0.5781044089220579	-4.1378625078191815E-4	
29	0.000300		4.8324834175521715E-4	-0.7053423027509672	-4.8324834175521715E-4	
30	0.000310		5.315510443862502E-4	-0.8214565271144261	-5.315510443862502E-4	
31	0.000320		5.581364879868472E-4	-0.9246158913309472	-5.581364879868472E-4	
32	0.000330		5.642375176715411E-4	-1.0131935106024177	-5.642375176715411E-4	
33	0.000340		5.524820572725946E-4	-1.0857924629592233	-5.524820572725946E-4	
34	0.000350		5.263778183908207E-4	-1.141267819554184	-5.263778183908207E-4	
35	0.000360		4.89783103425088E-4	-1.1787447008744265	-4.89783103425088E-4	
36	0.000370		4.4644983333601306E-4	-1.197632074113926	-4.4644983333601306E-4	
37	0.000380		3.9969086389136905E-4	-1.197632074113926	-3.9969086389136905E-4	
38	0.000390		3.521873130692364E-4	-1.1787447008744265	-3.521873130692364E-4	
39	0.000400		3.0592249265803137E-4	-1.1412678195541843	-3.0592249265803137E-4	
40	0.000410		2.6221175884290874E-4	-1.085792462959224	-2.6221175884290874E-4	
41	0.000420		2.217921380827494E-4	-1.0131935106024186	-2.217921380827494E-4	
42	0.000430		1.8493890056541217E-4	-0.9246158913309475	-1.8493890056541217E-4	
43	0.000440		1.5158428922156875E-4	-0.8214565271144267	-1.5158428922156875E-4	
44	0.000450		1.2142282089380023E-4	-0.7053423027509688	-1.2142282089380023E-4	
45	0.000460		9.399564336580982E-5	-0.5781044089220584	-9.399564336580982E-5	
46	0.000470		6.87523224050724E-5	-0.4417494632216144	-6.87523224050724E-5	
47	0.000480		4.509205989409466E-5	-0.2984278645978264	-4.509205989409466E-5	
48	0.000490		2.2388142719873337E-5	-0.15039988027716558	-2.2388142719873337E-5	
49	0.000500		4.374972370771252E-20	-2.9391523179536476E-16	-4.374972370771252E-20	
50	0.000510		-2.238724807695652E-5	0.150399880277165	2.238724807695652E-5	
51	0.000520		-4.4421435878245404E-5	0.2984278645978238	4.4421435878245404E-5	
52	0.000530		-6.757593175238882E-5	0.44174946322161285	6.757593175238882E-5	
53	0.000540		-9.782400837675345E-5	0.5781044089220578	9.782400837675345E-5	
54	0.000550		-1.3858110067168971E-4	0.7053423027509674	1.3858110067168971E-4	
55	0.000560		-1.914498929458213E-4	0.8214565271144255	1.914498929458213E-4	
56	0.000570		-2.5601569845136847E-4	0.9246158913309463	2.5601569845136847E-4	
57	0.000580		-3.2996769006959643E-4	1.0131935106024177	3.2996769006959643E-4	
58	0.000590		-4.094906731294168E-4	1.0857924629592233	4.094906731294168E-4	
59	0.000600		-4.898251543966815E-4	1.1412678195541839	4.898251543966815E-4	
60	0.000610		-5.658775986696834E-4	1.178744700874426	5.658775986696834E-4	
61	0.000620		-6.3277657582392E-4	1.197632074113926	6.3277657582392E-4	
62	0.000630		-6.863040999563962E-4	1.197632074113926	6.863040999563962E-4	
63	0.000640		-7.231715929583205E-4	1.1787447008744263	7.231715929583205E-4	
64	0.000650		-7.41145034816061E-4	1.141267819554185	7.41145034816061E-4	
65	0.000660		-7.390472604815779E-4	1.085792462959224	7.390472604815779E-4	
66	0.000670		-7.166755887057419E-4	1.0131935106024181	7.166755887057419E-4	
